,Florida,California,Texas,New York,Virginia,Arizona,Massachusetts,Utah,the District of Columbia,Washington,Colorado,Michigan,Connecticut,New Jersey,Nevada,Pennsylvania,Missouri,Maine,South Carolina,Maryland,North Carolina,Minnesota,Indiana,Georgia,Illinois,New Hampshire,Iowa,Hawaii,Idaho,Tennessee,New Mexico,Mississippi,Ohio,Kansas,Oregon,Montana,Alabama,West Virginia,Vermont,Wisconsin,Rhode Island,North Dakota,Louisiana,Wyoming,Arkansas,Oklahoma,Kentucky,Alaska,Nebraska,Delaware,South Dakota
2001-12-01,124258.61787778635,234674.31520420228,114625.65780120257,174363.53103828453,142103.76543322546,148850.2841136397,248676.66096403138,176335.2227860693,192011.59655022426,188265.95716373785,211454.07817919087,126777.20560626755,187301.74429560368,202657.8388890278,169906.37191888702,107606.23888921663,107888.94287225977,125698.9367844296,122934.63735183729,167963.9204183633,136953.319896633,152364.0518257037,100647.18823268854,141434.3036956645,144227.1625311804,165616.56378745686,96441.76181588601,213691.88431821848,129447.45339480444,117859.33174260496,,95671.18519483197,110620.14628919675,95679.59167856172,159585.55322385504,,105527.08682993196,78221.6935097872,131025.82034670397,129092.52814130533,159747.37884684582,,118242.3221284827,,94228.05735170738,89406.78869620852,95991.90216548351,163467.15685005684,107087.15122898859,163423.0104366891,106987.2226686367
2002-01-01,125198.05931127146,236111.28795559183,114656.64335382369,175782.63973570184,143057.13634481712,149385.20736321618,251070.84562526198,176356.50203300567,194095.28141492352,188982.362967775,211922.19978019505,127340.63624518871,188478.7567644896,204393.54648628473,170765.3509501966,108082.98792612685,108509.4089584213,126956.57531391969,123185.69254036236,169176.68520508063,137174.1346394988,153551.06343164004,100693.86980020539,141932.5552406986,144785.10307302035,167326.29444460894,96716.79036881837,214455.47775887625,129621.48630272207,118025.04296857398,,95808.09181851915,110891.4985777317,96063.33121326634,160086.5962148841,,105670.58948945331,78310.47151063,132089.15040856833,129678.7260818846,161367.2637893282,,118540.1417689423,,94318.83874345403,89625.58866828676,96204.80794646316,164229.54121179783,107380.69402790118,164334.5407635879,107114.54900706453
2002-02-01,126067.05449755829,237580.41228453003,114742.54154090362,177070.9848182962,144002.2901052469,149869.57800816165,253121.70257264978,176276.58856935552,196185.08239012814,189680.08243282276,212342.04476756768,127823.42042594346,189553.47688677357,206180.94671872028,171521.80049861045,108555.1590016258,109099.77906193938,128225.79704406152,123336.88222057566,170347.4307731313,137360.92818685403,154541.77935832043,100680.94592539,142412.47483189584,145437.6426605979,168967.32969110864,96897.86940524851,215449.07818698752,129875.73856846096,118204.34813918643,,95854.37645263814,111114.21391571742,96383.73990983416,160575.25182970395,,105825.57454289259,78511.3117458784,133141.65247666865,130221.55901105133,163039.74020719316,,118873.58760979916,,94463.65232621132,89895.40287540322,96416.40666203115,164839.72311847177,107662.4835756786,165250.65447828456,107570.48304650135
2002-03-01,126916.6743620577,239299.98525235613,114957.79020736956,178163.62365670505,144993.71150850714,150395.63346577418,255210.81483936973,176326.61943996404,198125.93081641538,190293.13940613842,212942.75731345676,128248.1248748973,190793.5011691514,208007.15891604763,172354.1648132022,109047.46747239633,109608.55649187039,129567.72699739914,123468.24635549435,171522.8710319375,137538.66248952853,155455.35217072544,100514.95446509751,142848.64880122474,146230.4583722452,170424.1945278496,96989.8096282346,216587.796739919,130070.84315266903,118390.05321510513,,95894.61977966114,111328.22879154095,96671.0669396846,161053.39350768315,,105956.10945851593,78795.96129276337,134227.23468460605,130716.58260603317,164675.73680255772,,119261.32620464654,,94646.76828946134,90150.56063198847,96614.99864629669,165348.11313438852,108012.903736691,166228.28840744623,107932.6741218356
2002-04-01,127872.65363683592,241620.2932767874,115336.3155168998,179240.7143009314,146114.09636876997,150979.95809965112,257434.48085135795,176452.628704699,200379.20131059154,190854.11920898923,213722.49563027438,128559.34082360748,192257.02195207714,209847.40730465495,173302.9128421021,109589.22040495249,110093.73278678989,130948.1690570966,123590.49040952248,172843.02769258057,137655.5870834186,156325.63045639763,100371.04767173504,143314.27172845998,146970.68686212364,171970.29624791714,97237.3374680947,218047.66600779674,130282.58665228955,118558.04216437328,131772.52868113143,95853.18533170584,111544.57759579894,96938.793354256,161548.40091547623,,106103.91221908208,79040.72807834663,135272.92593001857,131190.67546730433,166553.66119265146,,119718.05619643157,140581.89293000512,94859.43719275125,90420.96969533118,96818.75679879526,166182.55649222663,108298.62248305854,167253.36942648937,108181.90074266093
2002-05-01,128921.55205403773,244329.5237259129,115782.26279574567,180388.90045196368,147267.9160192052,151573.01009039662,259835.32336955392,176562.6046738422,202915.63521105007,191345.59206460067,214603.5853797306,128877.1110027292,193987.3455743046,211756.3206612058,174372.9147008436,110181.17974052764,110600.9964389102,132262.95628292207,123806.28023872443,174495.1619399107,137837.08959102942,157453.4994496418,100405.59615238651,143789.25582922334,147755.65397252524,173452.7346210899,97610.43898861813,219337.74377691676,130517.71778838748,118745.52871222375,131996.32407424046,95961.31581825395,111800.8020406124,96950.85392607603,162175.5994667049,,106292.06655513226,79249.26894279128,136253.16693255727,131690.99081641252,168740.20082509305,,120557.65440258512,139332.31287694327,95134.70099062454,90658.42558248236,97007.44537454825,166931.62252298507,108695.82649257896,168267.89157373327,108283.28403673525
2002-06-01,130018.2299911083,247335.42926959702,116281.88617747025,181722.12293789745,148542.35571620803,152239.899684543,262331.16353931563,176660.09023851622,205733.91365392847,191785.42540181417,215349.80818266087,129228.70757747874,195961.25991311166,213899.60772414648,175275.20769824894,110832.94072070904,111185.87754294254,133632.22166047202,124037.14277945591,176388.91110368838,138027.4697707421,158610.35474879743,100661.71245255032,144275.76473175862,148529.86368217113,175110.6930939631,98096.8627412982,220759.58768594544,130865.07345210879,118960.23847147457,132095.45507490227,96145.28711489763,112087.65740671125,96883.35878645728,162924.93001361404,,106526.20655932208,79449.45653695303,137211.02412098806,132234.6644202893,171164.6958847711,,121352.94961984293,138762.91822588677,95463.43088250683,90901.11979703409,97217.41490686966,167535.8086395238,109011.0178898636,169348.39989112385,108628.37175066059
2002-07-01,131134.75138455405,250812.9237999868,116789.74792547856,183154.2387616966,149894.87498481522,152961.4981349728,265154.1339672265,176754.92683766046,208489.81623618756,192343.62865395573,216074.40652016865,129570.04729769051,198063.3631580663,216306.43761201052,176099.65427947798,111562.36843254683,111820.78697624757,135010.8964822526,124366.5706334733,178493.51946178533,138287.33372275133,159870.42409021463,101010.40777265116,144734.83428095072,149460.7496347107,176782.7770836409,98532.40350804286,222495.52597604712,131216.72891629746,119211.77010252634,132436.02466015145,96466.11243710025,112422.67439187341,96787.916524894,163744.9073490468,,106798.3648074981,79696.7708266788,138074.74475958745,132805.1870998101,173878.83805244093,,122191.22959921259,137893.23823594933,95844.91444683865,91160.5036385663,97478.5737192793,168079.03627334922,109357.96016101638,170456.9344486825,109042.5243472759
2002-08-01,132327.98511855528,254556.34561574864,117326.43306963173,184753.36337303082,151337.4506606971,153782.46993225798,268150.1069841716,176782.41456458703,211096.1204369535,193014.08968849698,216586.84176440784,129954.81448774874,200113.94476158716,219244.48261454026,176866.53429411157,112385.62534321689,112405.47989380792,136312.06350233857,124684.86493647,180651.73402838936,138545.27427290127,161012.85445944918,101192.48695703903,145176.63205493276,150645.2845914516,178714.61194239152,98914.45783385623,224737.13431088245,131542.83552969454,119442.34650404513,132807.35006383425,96756.37918165802,112772.16076911846,96768.08850767947,164426.6008689428,,107043.03690405485,79984.51426956595,138873.0008138285,133443.9588748044,177084.10724600675,,122348.30456921086,137972.2471727826,96178.58425484014,91435.72399528864,97765.82385816435,168642.81357750192,109656.0480104873,171655.2197144597,109424.94539876813
2002-09-01,133508.49274371358,258338.30104831702,117799.4376429144,186400.9758713933,152779.84830270067,154491.74599161439,271452.9713999082,176659.5653424362,213805.1595940184,193680.47414460752,217121.07116800264,130320.9919759509,201946.56994266986,222508.56687390327,177578.16532988392,113239.94918243616,113000.85358766447,137557.98566908663,125002.43653405731,182762.8683822647,138805.55726936128,162200.19218289928,101227.04511261324,145628.859104212,151955.3895846139,180769.22753583823,99211.12535687005,227442.09652813655,131856.22626396237,119682.51648958433,133249.20274072685,97095.27944051183,113124.11152053374,96794.49487697163,165018.46704371765,,107302.77577600656,80271.76531231422,139567.55108236446,134102.83223830446,180890.86665044658,,122466.0932745207,138533.23827096762,96520.61459978086,91733.77951034259,98071.25761719917,169259.36091705933,109979.79210449732,172781.49399334413,109910.04827025633
2002-10-01,134687.4523329093,261927.2789004074,118205.35062885699,188043.65790157995,154179.36458971302,155203.8171584253,275260.4857114064,176310.24742077457,216707.46690556337,194332.4228576282,217655.5193070967,130751.19119998817,204104.79114445692,225941.52400494425,178470.5832210664,114076.92888298834,113641.47610279685,138695.48694342774,125302.53790934697,184775.7651805206,139062.587012095,163354.47036236632,101369.09147621256,146104.1523170043,153366.89829527304,183025.4865472643,99543.17003569967,230100.5611994788,132177.11364825667,119958.47594980263,133637.64920015624,97500.20265013992,113476.7693338227,96824.65902262165,165570.58201332294,,107562.34384504649,80642.82214246962,140296.7528624256,134836.83842744943,184615.69115196925,,122572.19561531191,139037.82652778097,96900.11454765666,92020.52773638967,98362.50081853068,169748.02245656762,110334.7270430462,173937.37298012245,110239.71764263668
2002-11-01,135807.44927618324,265443.50943451514,118550.83742774061,189639.8416904692,155497.02016439373,155847.3864442665,279262.11161565786,176068.04523435433,220195.0090302642,194945.46963589222,218158.9250512829,131163.72999911488,206539.51168021778,229110.86061443668,179556.27722910573,114796.91725194266,114304.85329138469,139883.082115058,125623.83072753531,186618.61226660316,139298.26230777265,164538.2167776412,101584.40721595689,146536.8098644196,154346.0664822076,185188.68262313053,99915.96219773924,232517.68181779273,132449.21519555277,120229.6581530831,133993.54383062187,97873.62310572299,113842.22367184715,97324.89498398198,166219.79418061124,,107836.7212657871,80893.57523897785,141071.16519430676,135519.3789698166,187813.4471606137,,122991.42855425477,139476.69723363582,97293.15501948072,92299.58254446818,98648.1870959102,170314.19257015226,110674.85700547196,175080.52868300374,110455.27785020058
2002-12-01,137020.84928150114,268910.86027314706,118845.20350916094,191292.69343484277,156720.1336173633,156558.63078365524,283082.1936959675,175834.97835987838,223833.7068977095,195409.75968481522,218434.1611350174,131581.45038873606,208923.1465551993,232072.00819994602,180781.31068727165,115481.85075478263,114909.73792241112,141097.1081754806,125954.4695404094,188478.82447770797,139540.099979487,165822.4142724881,101853.26107433747,146901.5888359244,155192.95611086165,187342.6499544749,100331.75663282741,234439.723961759,132616.20836042744,120495.31915456404,134307.99835119254,98177.47556686513,114204.87612028845,97872.27449146252,166869.34033218323,,108116.34461700672,81079.91103418758,141915.05915932424,136181.23403228298,190421.10901111457,,123505.37706191535,139695.15025239217,97664.87261453106,92561.85766099622,98899.33055612621,170918.88882679073,111042.44819710492,176328.29344027792,110572.62910880115
2003-01-01,138217.03845852634,271974.6577819483,119070.91658397847,192907.1410885801,157794.47038940593,157223.58590046418,286168.6572122104,175669.58114606465,227121.55435715592,195932.86931181373,218525.47182465772,131973.8516390889,210915.54923898503,234906.80882862778,181990.01541519313,116137.94825407809,115432.27295326312,142411.68545471848,126279.02627509215,190219.2872469996,139774.69148546658,167114.2686603484,101941.56500295344,147211.1011657419,155864.27513148668,189400.3596642109,100691.19773670209,236459.89783525714,132743.1849587411,120692.04277040542,134628.30550386407,98333.63390972691,114536.661091326,98449.4515030451,167491.60633366057,,108359.33198016226,81182.67686122321,142762.79388494676,136728.96526289207,192841.1830517815,,124023.97355018363,140026.05244481197,97921.5113581415,92796.47401494683,99123.66278405231,171321.42061698137,111440.19895477271,177636.46616240544,111020.8297220836
2003-02-01,139446.29199957775,274831.07388534205,119219.89167214859,194477.8166675782,158878.28903896804,157929.72326772998,289004.26659804676,175626.0393405781,229952.46839250205,196451.7219332642,218576.4824700537,132315.79144473403,212431.3515704982,237655.48222485915,183185.82917610547,116797.89667476807,115949.2783856285,143661.3869146059,126632.05670866992,191988.2454173103,139989.10669734507,168296.55970636467,101953.63485126762,147495.20002591156,156702.73212454788,191471.66593177014,100993.69655323628,238895.1441096667,132935.1902011447,120916.65382884497,134873.62512821014,98468.0396490456,114840.67399481295,98743.55901844589,168054.22272053314,,108633.40460442158,81458.66891234858,143658.76768634355,137243.19892197536,195407.14710758897,,124477.38864467338,140404.40768621702,98192.74791387131,93033.08361622201,99361.55926455882,171584.73744932344,111842.55472665669,179047.01993022658,111835.68594046413
2003-03-01,140706.84059460138,277856.7468426772,119388.28655552685,196153.9767620385,160029.3345189748,158579.21050016454,291826.3741488317,175571.55605438972,232560.69521969973,197254.2288540563,218855.98683097548,132523.2165102119,214065.86912463923,240328.47432562572,184494.52094129685,117428.68724903573,116452.5380881779,144790.35421187512,126973.94379096407,193758.69194325432,140188.99035712762,169372.27746087252,101914.71631447344,147804.97161171556,157502.06837596933,193591.0982819825,101221.37290241581,241849.8724026943,133026.0531046231,121129.25889075066,135063.6176010219,98662.5067182305,115116.18789940095,98738.06077334205,168657.7923895114,,108914.31539063605,81814.34221840416,144561.24407082374,137814.89688100762,198174.81058220484,,124820.19168028142,140699.25808695002,98461.81903562591,93290.04459540981,99612.1031781111,171754.33786489343,112300.35950088913,180532.2188968543,112385.49639648944
2003-04-01,142111.27527436725,281373.67002503807,119585.81526404178,197805.47665768096,161370.43447270352,159300.93954519753,294886.5218598295,175699.61398238255,235496.04750114318,198145.85652796106,219196.4672399933,132715.2941469012,215920.7814263165,242979.63120572572,185854.63653096234,118095.59006377585,116962.04794424887,145720.00175332572,127246.52880360359,195692.0075305399,140357.65465539455,170391.8667243808,101953.17791605643,148115.40283138995,158388.7341391678,195553.1867095667,101450.59550502012,244874.1533690704,133375.3777335863,121383.95996087312,135196.00826481773,98940.10491989584,115401.83598908126,98408.03439538302,169327.18387290355,,109261.20169535787,82207.76534449426,145414.12053725478,138430.272932218,201078.8352784568,,124947.76244703348,141057.75811535429,98794.49594970333,93594.64693430623,99877.83004408887,172158.1813189606,112702.39774046229,182092.03365348474,112641.39829526462
2003-05-01,143594.73881019195,285279.449548667,119809.91875451796,199495.5394697374,162847.48716862968,160046.40909845298,297953.8475537884,175859.56885688417,238636.5788626338,199265.15449293508,219453.52988492124,133049.49170724282,218182.2309924619,245744.55955489058,187437.09450097976,118911.90899684346,117529.08527760762,146950.9182921884,127522.53612240056,197835.07559080227,140555.11950175537,171546.6892620791,102112.1787248898,148423.3599375896,159217.54841804123,197651.8839504438,101697.52735151521,248092.57313603107,133811.13502364105,121661.13257362042,135392.54428161235,99221.89530040888,115707.5955997168,98199.17554024117,170103.8482660239,,109569.93468559021,82593.90525305498,146310.1765937916,139200.40860734665,204225.11906659824,,124974.40594204488,141787.2873056068,99197.41882223259,93877.69704770256,100151.83085758309,172947.59888401025,113210.14559389891,183718.70310156085,112468.20905469987
2003-06-01,145066.6709476094,288892.1742364186,120035.76078371464,201171.6349782712,164415.09634105334,160870.6379774748,300741.78091346985,176176.10537124562,241896.73009684766,200388.1148213736,219580.53570963908,133520.74505218884,220527.1567528247,248725.76716624465,189028.68204974328,119897.87927122843,118171.66141082784,148336.15146780238,127843.20838295488,200290.3397602062,140753.5436344516,172679.4989922054,102398.75811657977,148715.39277687916,160031.2638711478,199667.27823580414,101993.870657649,251467.42646469988,134372.33287992727,121975.53439761464,135767.68880860717,99464.03537566114,116073.64711114042,98255.98644178105,170977.811004038,,109849.62423972576,82988.71223361699,147263.68292357694,140060.83703899963,207650.0385589994,,125066.93255523911,142825.0984717015,99629.95718068305,94130.45018239868,100427.7874270035,174078.39055752332,113637.84352985241,185283.85188597604,112551.01516019551
2003-07-01,146523.9305649385,292706.33357082965,120258.45887433238,202929.92898501633,166129.49129242645,161726.20333876135,303043.0507579501,176415.49729039974,245114.84234485953,201560.7332463545,219719.97072538335,134021.4782453572,222849.14375261302,251892.2380034272,190853.4886635122,120980.78531450965,118837.29327267729,149983.03560275733,128303.22510838683,202937.9247859867,140996.20478247854,173900.42662589243,102733.63922488753,149007.81750017693,160803.14043874733,201683.80927021932,102362.80271346447,254862.44849403584,134783.8987226441,122294.11415766827,136291.4962805717,99572.08214679734,116493.89232323336,98768.63637435505,171971.68753312563,,110114.66084208262,83399.54710812663,148298.8997441828,141041.82334308376,211406.16640751951,,125328.65485504006,143836.31496943277,100108.53209329165,94360.2091183829,100714.88990417925,175868.65934828066,114164.82745994748,186844.45779807772,112827.41719703605
2003-08-01,148013.92214642724,296723.45507641323,120517.35118423484,204926.10610970293,167902.02542335796,162645.86058140887,305237.43876667245,176564.23711880422,248183.812756957,202893.71646216625,219913.51052601813,134522.6481668439,224993.63624769475,255199.33951450977,192762.16844725565,122025.19821243813,119498.06237887958,151738.30325474535,128777.94308879231,205673.62164314612,141296.48851794025,175076.88727670474,103027.87494509971,149367.5783193493,161898.2905750443,203584.7390031521,102816.11944877276,258311.07857190954,135148.248492063,122626.07715808936,136879.40353189365,99793.22674663311,116985.39932271966,99308.40140141145,173076.93958073482,,110400.20419886587,83703.6576123254,149770.30748474202,142164.9712009212,214862.6424874,,125827.75537946886,144648.76396063378,100541.83186667133,94621.94712774047,101010.78254155874,177456.11573594646,114634.20917967265,188450.13079296265,113418.67675471079
2003-09-01,149560.7208812182,301185.9810784773,120752.177435846,207087.39272928145,169733.3033512169,163672.3925128658,307640.7653208616,176659.0426628207,251173.08672231974,204266.56683744563,220166.60125861914,135059.21765514117,227294.23727866437,258330.25666028706,195008.7959032741,123050.00479482202,120150.93929691262,153663.0948488916,129252.42670666166,208420.787307009,141619.49690303617,176341.1758678404,103234.675299946,149755.42588722412,163243.02131760799,205675.3697869332,103300.72011542394,261675.1587797166,135556.61215765346,122966.46321071671,137379.8198645689,100034.01816216082,117488.26581671234,99917.3202555653,174177.13692951694,,110710.26244283661,83963.04705364599,151550.80480642428,143357.45316150165,217981.0112013847,,126359.83017193328,145306.9667457214,101002.53104992562,94918.42518407601,101345.96201440686,179159.11440150006,115169.38721819752,190240.85667142473,114247.23594772418
2003-10-01,151127.8016675601,305532.8027377553,120991.30640323409,209311.66809312566,171598.36666969085,164692.64319960677,310255.1562937146,176766.47443094876,254504.50129340042,205624.29959905214,220402.2583543932,135671.94701924946,229373.33081855066,261180.97166605332,197428.7223073308,124018.74723821289,120840.67511365113,155676.68244825306,129706.3830809327,211180.55342842775,141943.05552424057,177523.7320655079,103509.66312765062,150146.71144827126,164733.55998562943,207900.89306333323,103792.69357227681,265923.2750460396,135903.32101785744,123330.64214707207,137889.54749587437,100436.57310717157,117978.24984993863,100426.39725680354,175314.75054687983,,110985.48413306494,84153.70195437725,153571.53025378313,144618.22518797786,220964.04445753715,,126988.79720396252,145983.11476450876,101437.49359720321,95194.7610117148,101689.7583831103,180694.25551028425,115654.80024379924,192000.9701925623,115216.9489208591
2003-11-01,152665.0902636988,309721.3151951775,121163.93914233636,211256.74707153937,173409.0273590912,165578.51669948132,312880.3205586851,176942.58247480172,257452.50947954983,206755.14387238628,220757.59879528897,136225.7555114436,231655.598422623,263648.9653457692,200267.46270821997,124896.66092583798,121496.63836275652,157320.70387919035,130147.50022925495,213763.28275139324,142231.787047197,178708.51623839853,103758.8145850415,150493.40447755085,165868.51368154175,209877.3941110788,104248.66634959225,270493.60174938064,136135.19221635684,123666.56099647337,138455.404610111,100723.37571598373,118388.32829089109,100722.81716484255,176340.96984187487,,111263.69603873166,84424.07405082535,154914.58244858327,145588.6099938448,223989.13760025598,,127502.23895900584,146621.89887032218,101849.90936896605,95433.65512825544,102007.69468537938,182121.2017608001,116141.52878813246,193590.4095519899,115932.55444270778
2003-12-01,154135.928025519,313771.63587264897,121310.07990176186,213001.27077964714,175151.30787909435,166343.50478567535,315335.2511559332,177138.00219912245,260112.15105449597,207905.2709822672,221146.0312960042,136748.13540198246,233825.06020710815,265955.5257658913,203209.1457635037,125678.6153229705,122161.80282909815,158849.6104160704,130591.1790707702,216169.39905330737,142547.72948732667,179845.94146193893,104017.08294870687,150852.3345042446,166750.9548992856,211521.18048644683,104672.59064005705,274581.29435730405,136408.98482558684,123979.06421636896,139202.74518378775,100938.8518125359,118753.10916792422,100967.59062429388,177323.13080334666,,111522.17317621759,84756.12625285167,155968.68802665695,146377.8029473243,227130.32386967295,,128005.54354342104,147148.15943351146,102221.2070314585,95662.12485980116,102287.84286118206,183373.78659692509,116612.30681786365,194970.76052380307,116308.84152758964
2004-01-01,155546.0266328222,317964.69654151314,121675.7615669953,214699.41122528643,176741.40957642367,167028.7164272524,317629.24764911475,177323.07883903466,262807.8174105101,209122.82818253498,221491.7602484167,137238.9647469658,235891.7018249513,268248.6996714656,206492.7446633765,126372.08763709506,122756.37636436056,160363.37940143526,131007.93064898324,218365.86107276156,142870.41926672173,180926.00815958323,104172.79633459817,151162.7921921011,167552.66750850654,213087.53112113662,105008.76906725798,278317.7690114299,136728.0466708633,124275.4588154911,139877.38779598623,101113.3426773098,119061.03155158786,101116.73333599546,178103.50289944423,,111790.36610175716,85201.47939561833,156866.33387379456,147027.78278293996,229918.5014346787,,128493.11794751113,147590.18427382226,102598.45169554836,95930.13203388346,102533.65749409789,183663.98155300168,117095.6481218388,196359.9871667331,116479.85318367205
2004-02-01,156942.43059021243,322687.31116451573,122498.90991047658,216308.71841780577,178483.6449798283,167894.63574339746,319923.6426614895,177608.3320699565,265682.18820122565,210368.4217646531,221780.1905123764,137627.5667698254,237588.7174155617,270608.17929801135,209887.6347458519,127170.87648749286,123241.2538593018,162150.56694605722,131444.84794560503,220672.80154778017,143193.38461857408,182014.62965325848,104285.37735977401,151474.12440231096,168427.2439360746,214736.39673940532,105243.42412094721,282474.31708301394,137195.06979211463,124600.9277733034,140598.03745044066,101322.55867743616,119374.38533003889,101320.21285268945,178920.78608156633,,112045.01114861813,85709.83294184868,158203.9863224206,147787.03403243117,232900.853968291,,129025.81124867867,148049.90279193374,103057.2095011548,96235.49110671092,102784.37728114921,184258.653955617,117594.86392184749,197779.42129102055,116912.41545218676
